,Ranking,Link,ID,ImageLink,Sponsored,ProductName,Rating,RatingsCount,Price,DeliveryTime,NumBought
204,205.0,https://amazon.com/dp/B0C3FBFCNG,B0C3FBFCNG,https://m.media-amazon.com/images/I/71WJ2jTqZgL._AC_UL320_.jpg,,"Alienware X16 R1 Gaming Laptop - 16-inch QHD+ 240Hz Display, Intel Core i9-13900HK, 32GB LPDDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4080 12GB GDDR6, Windows 11 Home - Lunar Silver",3.7,74.0,2800.1,1.0,50.0
205,206.0,https://amazon.com/dp/B0BV39D1Y5,B0BV39D1Y5,https://m.media-amazon.com/images/I/81XtkiVBYxL._AC_UL320_.jpg,,"Acer Aspire 3 Spin 14 Convertible Laptop | 14"" 1920 x 1200 IPS Touch Display | Intel Core i3-N305 | Intel UHD Graphics | 8GB LPDDR5 | 128GB SSD | Wi-Fi 6 | Windows 11 Home in S mode | A3SP14-31PT-37NV",4.6,268.0,388.0,1.0,200.0
206,207.0,https://amazon.com/dp/B0CV5ZSR17,B0CV5ZSR17,https://m.media-amazon.com/images/I/71hFmMzygKL._AC_UL320_.jpg,,"Acer Aspire Go 15 Slim Laptop | 15.6"" FHD (1920 x 1080) IPS | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 128GB UFS | Wi-Fi 6 | AI PC | Windows 11 Home in S Mode | AG15-31P-3947",4.8,23.0,299.99,1.0,200.0
207,208.0,https://amazon.com/dp/B09MSSCCGT,B09MSSCCGT,https://m.media-amazon.com/images/I/81TtOB3PyEL._AC_UL320_.jpg,,"Oemgenuine OEM Dell Latitude 3540 Notebook 15.6” FHD, Intel 10 Core i5-1335U (Beats i7-1270P), 16GB RAM, 512GB NVMe, WiFi 6, BT, Backlit KB, HD Webcam, RJ-45, W11P, Business Laptop",4.6,13.0,759.95,1.0,100.0
208,209.0,https://amazon.com/dp/B0B7D19CDC,B0B7D19CDC,https://m.media-amazon.com/images/I/71D3-jcU0dL._AC_UL320_.jpg,,"MSI Newest GF63 Thin Gaming Laptop, 15.6"" FHD 144Hz, Intel i5-11400H, RTX 3050, 16GB RAM, 512GB NVMe SSD, Windows 11, Aluminum Black",4.4,79.0,651.0,1.0,100.0
209,210.0,https://amazon.com/dp/B0CNTJH19L,B0CNTJH19L,https://m.media-amazon.com/images/I/61dOHhU8uGL._AC_UL320_.jpg,Sponsored,"HP Probook 250 G8 15.6"" FHD Business Laptop Computer, Intel Core i5-1135G7 (Beat i7-1065G7), 16GB DDR4 RAM, 512GB PCIe SSD, 802.11AC WiFi, Bluetooth 5.0, Natural Silver, Windows 11 Pro, AZ-XUT",5.0,1.0,449.0,,
210,211.0,https://amazon.com/dp/B095FSPT94,B095FSPT94,https://m.media-amazon.com/images/I/51a+3Bq50VL._AC_UL320_.jpg,Sponsored,"acer TravelMate B3 11.6"" Laptop Celeron N4120 1.1GHz 4GB Ram 128GB SD W10P (Renewed)",,,79.97,,
211,212.0,https://amazon.com/dp/B0D1HLTF5L,B0D1HLTF5L,https://m.media-amazon.com/images/I/41wJ1zfNSBL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop Computer for Business & Student 15.6"" FHD Display, with Microsoft Office 2021 Lifetime License, AMD Ryzen 5-7520U, Webcam, WiFi 6, Type-C (Win 11 Pro, 16GB RAM | 512GB PCIe SSD)",,,489.0,,
212,213.0,https://amazon.com/dp/B0CQHMZ89Y,B0CQHMZ89Y,https://m.media-amazon.com/images/I/81zfMqkPsBL._AC_UL320_.jpg,,"Dell Precision 7000 7680 Workstation Laptop (2023) | 16"" FHD+ | Core i9-512GB SSD Hard Drive - 32GB RAM | 24 Cores @ 5.5 GHz - 13th Gen CPU Win 11 Home",,,2999.77,9.0,
213,214.0,https://amazon.com/dp/B0CR7YVVR8,B0CR7YVVR8,https://m.media-amazon.com/images/I/81mxGieXu6L._AC_UL320_.jpg,,"HP Newest 15.6"" Full HD Touchscreen Laptop, 16GB RAM, 1TB SSD Storage, Intel Core i7-1255U Processor up to 4.7GHz, Long Battery Life, HD Camera, HDMI, Windows 11, Natural Silver, W/GaLiMu",4.4,18.0,678.0,2.0,100.0
214,215.0,https://amazon.com/dp/B0CDBXNQZV,B0CDBXNQZV,https://m.media-amazon.com/images/I/810lvgawLkL._AC_UL320_.jpg,,"DELL Latitude 7420 Business Laptop, Touchscreen Notebook, 14"" FHD(1920x1080), Intel Core i7-1185G7, 32GB RAM, 512GB SSD, Backlit Keyboard, WiFi, Bluetooth, Windows 11 Pro-Carbon Fiber(Renewed)",4.1,61.0,568.95,2.0,100.0
215,216.0,https://amazon.com/dp/B0BL86VM7F,B0BL86VM7F,https://m.media-amazon.com/images/I/71pvhTrmZDL._AC_UL320_.jpg,,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode,Silver",4.3,897.0,367.95,2.0,200.0
216,217.0,https://amazon.com/dp/B0CN22BY53,B0CN22BY53,https://m.media-amazon.com/images/I/81Fm0tRFdHL._AC_UL320_.jpg,,"Apple 2023 MacBook Air M2 chip (15-inch, 8GB RAM, 512GB SSD Storage)(QWERTY English) Midnight (Renewed Premium)",4.6,16.0,998.99,1.0,100.0
217,218.0,https://amazon.com/dp/B0C7X723BP,B0C7X723BP,https://m.media-amazon.com/images/I/71IZK-Bgq8L._AC_UL320_.jpg,,"Lenovo 15.6"" Touchscreen Laptop, Intel Core i5-1135G7 Processor, 20GB RAM, 1TB SSD, IdeaPad 3, 15.6 inch FHD Display, Wi-Fi 6 & Bluetooth 5, Long Battery Life, Windows 11, 1 Year Microsoft 365",4.4,136.0,599.0,2.0,100.0
218,219.0,https://amazon.com/dp/B0BSJ46KY9,B0BSJ46KY9,https://m.media-amazon.com/images/I/71anynhIOfL._AC_UL320_.jpg,,"Lenovo IdeaPad 3i Chromebook, 15.6” FHD Display, Intel Celeron N4500, 8GB RAM, 64GB eMMC, 1920x1080 px, 720p Camera, Chrome OS, Abyss Blue",4.3,242.0,295.95,1.0,200.0
219,220.0,https://amazon.com/dp/B0C25TM3JW,B0C25TM3JW,https://m.media-amazon.com/images/I/71OyrTkxpGL._AC_UL320_.jpg,,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15” 16:10 FHD 144Hz, GeForce RTX 3050, AMD Ryzen™ 7 6800H/HS, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G513RC-ES73, Eclipse Gray",4.3,170.0,979.99,1.0,100.0
220,221.0,https://amazon.com/dp/B0C2ZMDS68,B0C2ZMDS68,https://m.media-amazon.com/images/I/81mYk19l9pL._AC_UL320_.jpg,,"Dell Inspiron 16 5630 Laptop - Intel Core i7-1360P, 16-inch 16:10 FHD+ Display, 16GB LPDDR5 RAM, 1TB SSD, Intel Iris Xe Graphics, Windows 11 Pro, Services Included - Platinum Silver",4.3,115.0,884.0,7.0,100.0
221,222.0,https://amazon.com/dp/B0CWPF44JX,B0CWPF44JX,https://m.media-amazon.com/images/I/71gKjhJanwL._AC_UL320_.jpg,,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 16GB RAM, 1TB SSD, Intel Pentium Silver N5030 Processor, Webcam, Numeric Keypad, Long Battery Life, Windows 11 Home, XOZON Accessories, Silver",4.3,15.0,579.0,1.0,100.0
222,223.0,https://amazon.com/dp/B08PYF8DB6,B08PYF8DB6,https://m.media-amazon.com/images/I/71cpfnkmXyL._AC_UL320_.jpg,,"Lenovo ThinkPad E16 Business Laptop (16"" FHD+ Display, Intel 13th Gen i5-1335U, 16GB RAM, 512GB SSD), Backlit Keyboard, Fingerprint Reader, FHD Webcam, Ethernet, Wi-Fi 6, Win 11 Pro, Black, 2024",4.2,72.0,799.99,2.0,100.0
223,224.0,https://amazon.com/dp/B0CQ3VXJ3J,B0CQ3VXJ3J,https://m.media-amazon.com/images/I/71ysHVMH4FL._AC_UL320_.jpg,,"SAMSUNG 16"" Galaxy Book4 Pro Laptop PC Computer, Intel Core 7 Ultra Processor 1TB, 3K AMOLED (2880 x 1800) Touchscreen, Advanced Security, 2024 Model, NP960XGK-KG1US, Moonstone Gray",4.5,36.0,1749.99,1.0,50.0
224,225.0,https://amazon.com/dp/B0D1NMCTH8,B0D1NMCTH8,https://m.media-amazon.com/images/I/6106uXmjnTL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop for Business and Student, with Microsoft Office 2021 Lifetime License,15.6"" HD Touchscreen Display,Intel 12th i3-1215U (6 Cores),Webcam, (Windows 11 Home, 32GB RAM | 1TB PCIe SSD)",,,559.0,,
225,226.0,https://amazon.com/dp/B0CZDPPCPV,B0CZDPPCPV,https://m.media-amazon.com/images/I/71npaILaMYL._AC_UL320_.jpg,Sponsored,"Laptop Computer, 15.6"" FHD IPS 1920x1080 Screen, 16GB RAM, 512GB SSD, Intel Celeron Quad-Core Processors, WiFi, Bluetooth, Type-C, TF Card, Mini-HDMI, 2MP Webcam.",4.2,22.0,219.99,1.0,100.0
226,227.0,https://amazon.com/dp/B07TT9W26Z,B07TT9W26Z,https://m.media-amazon.com/images/I/61xm1J2DZzL._AC_UL320_.jpg,Sponsored,"Dell Inspiron 15 Laptop for Business and Students, 15.6 FHD Touchscreen Display, 12th Gen Intel Core i5-1235U, 32GB RAM, 2TB NVMe SSD, Webcam, SD Card Reader, Keypad, HDMI, SPS HDMI, Win 11 Pro",,,699.99,,
227,228.0,https://amazon.com/dp/B0CT1ZFGPC,B0CT1ZFGPC,https://m.media-amazon.com/images/I/71+9WfLKBeL._AC_UL320_.jpg,Sponsored,"HP 17 Laptop for Business and Student, 17.3"" FHD Anti-Glare Display, Intel Core i3-N305(8-core), 16GB RAM, 512GB SSD, Wi-Fi 6, Fast Charge, Fingerprint Reader, Windows 11 Home, with Laptop Stand",5.0,1.0,449.99,2.0,
228,229.0,https://amazon.com/dp/B095FSPT94,B095FSPT94,https://m.media-amazon.com/images/I/51a+3Bq50VL._AC_UL320_.jpg,Sponsored,"acer TravelMate B3 11.6"" Laptop Celeron N4120 1.1GHz 4GB Ram 128GB SD W10P (Renewed)",,,79.97,,
229,230.0,https://amazon.com/dp/B0CQJ7LVYD,B0CQJ7LVYD,https://m.media-amazon.com/images/I/71uBnizn02L._AC_UL320_.jpg,Sponsored,"Laptop Computer 14.1Inch Laptop 8GB RAM 512GB SSD, IPS1080PLaptop, Intel Quad-Core(Up to 2.7GHz) J4125 Processor Windows 11 Pro Laptop, HD Camera, Dual Frequency WiFi(2.4G/5G)",4.4,13.0,229.99,,
230,231.0,https://amazon.com/dp/B081ZLJ8GQ,B081ZLJ8GQ,https://m.media-amazon.com/images/I/61mEpQu5+oL._AC_UL320_.jpg,,"Microsoft Surface Laptop 3 13.5"" Touch-Screen Intel Core i5-8GB Memory - 256GB Solid State Drive (PKX-00003) Matte Black (Renewed)",4.1,154.0,269.99,2.0,100.0
231,232.0,https://amazon.com/dp/B0CGHS2SXS,B0CGHS2SXS,https://m.media-amazon.com/images/I/716vxfp90RL._AC_UL320_.jpg,,"SAMSUNG Chromebook Plus V2 360 12.2"" FHD+ 2-in-1 Touchscreen w/Dual Webcam (Intel Celeron 3965Y, 4GB RAM, 128GB (64GB eMMC+64GB SD Card), Stylus Pen) Home & Education Laptop, IST SDCard, Chrome OS",4.3,340.0,299.98,1.0,100.0
232,233.0,https://amazon.com/dp/B0C361JQJN,B0C361JQJN,https://m.media-amazon.com/images/I/81BYv-m8ltL._AC_UL320_.jpg,,"Razer Blade 14 Gaming Laptop: AMD Ryzen 9 7940HS CPU - NVIDIA GeForce RTX 4070 GPU - 14"" 16:10 QHD+ 240Hz -16GB DDR5 RAM - 1TB SSD - Windows 11 - Vapor Chamber Cooling - Chroma RGB",4.1,41.0,1899.99,1.0,50.0
233,234.0,https://amazon.com/dp/B0BWHK29QK,B0BWHK29QK,https://m.media-amazon.com/images/I/61XnKDqBjzL._AC_UL320_.jpg,,"ASUS ROG Flow Z13 (2023) Gaming Laptop Tablet, 13.4” Nebula Display 16:10 QHD 165Hz, GeForce RTX 4050, Intel Core i9-13900H, 16GB LPDDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11, GZ301VU-DS94,Black",4.4,71.0,1699.99,1.0,50.0
234,235.0,https://amazon.com/dp/B07XQQTVS3,B07XQQTVS3,https://m.media-amazon.com/images/I/61UVAs3Qk-L._AC_UL320_.jpg,,"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US",4.4,2811.0,185.0,1.0,200.0
235,236.0,https://amazon.com/dp/B01AO1T44W,B01AO1T44W,https://m.media-amazon.com/images/I/71xX9l5+pgL._AC_UL320_.jpg,,"Apple MacBook Pro with Intel Core i5, (13.3-Inch, 8GB, 512GB) - Silver (Renewed)",4.0,411.0,299.0,1.0,200.0
236,237.0,https://amazon.com/dp/B0D2S6CYLL,B0D2S6CYLL,https://m.media-amazon.com/images/I/71bteddlvtL._AC_UL320_.jpg,,"Lenovo V15 Gen 2 15.6"" FHD Portable Everyday Laptop, Intel Dual Core Processor, 16GB RAM, 512GB SSD, HDMI, Wi-Fi, Webcam, Windows 11 Home, Black",4.0,11.0,379.0,1.0,100.0
237,238.0,https://amazon.com/dp/B08P2C2H9M,B08P2C2H9M,https://m.media-amazon.com/images/I/71zSbW-frPL._AC_UL320_.jpg,,"HP Chromebook 14"" G5, Intel Celeron N3350, 4GB RAM, 16GB SSD (3NU63UT#ABA) (Renewed)",3.9,514.0,77.99,6.0,400.0
238,239.0,https://amazon.com/dp/B07FQQ8DSY,B07FQQ8DSY,https://m.media-amazon.com/images/I/71D0naxZ8RL._AC_UL320_.jpg,,"Apple 15in MacBook Pro, Retina, Touch Bar, 2.9GHz Intel Core i7 Quad Core, 16GB RAM, 512GB SSD, Space Gray, MPTT2LL/A (Renewed)",3.9,851.0,469.0,2.0,200.0
239,240.0,https://amazon.com/dp/B0B443GX48,B0B443GX48,https://m.media-amazon.com/images/I/814PVSAztPL._AC_UL320_.jpg,,"Razer Blade 17 Gaming Laptop: NVIDIA GeForce RTX 3070 Ti - 12th Gen Intel 14-Core i9 CPU - 17.3"" UHD 144Hz - 32GB DDR5 RAM - 1TB PCIe SSD - Windows 11 - Chroma RGB - Thunderbolt 4 - SD Card Reader",4.2,68.0,1899.99,,50.0
240,241.0,https://amazon.com/dp/B0CFWKP1HT,B0CFWKP1HT,https://m.media-amazon.com/images/I/61AAGq-txxL._AC_UL320_.jpg,,"Lenovo ThinkPad E16 Gen 1 Business Laptop 16.0"" WUXGA IPS Display 300 nits (AMD Ryzen 5 7530U 6-Core 2.00GHz, 16GB RAM, 512GB PCIe SSD, AMD Radeon, Backlit KYB, FP, WiFi 6, Win11Pro) w/Dockztorm Hub",4.9,17.0,649.99,2.0,100.0
241,242.0,https://amazon.com/dp/B0CDQLX7W8,B0CDQLX7W8,https://m.media-amazon.com/images/I/71ZKm5YVb8L._AC_UL320_.jpg,,"MSI Cyborg 15 Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i7-12650H, NVIDIA GeForce RTX 4060, 32GB DDR5 RAM, 1TB SSD, Webcam, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Translucent Black",4.1,73.0,1045.0,1.0,100.0
242,243.0,https://amazon.com/dp/B0CNTJH19L,B0CNTJH19L,https://m.media-amazon.com/images/I/61dOHhU8uGL._AC_UL320_.jpg,Sponsored,"HP Probook 250 G8 15.6"" FHD Business Laptop Computer, Intel Core i5-1135G7 (Beat i7-1065G7), 16GB DDR4 RAM, 512GB PCIe SSD, 802.11AC WiFi, Bluetooth 5.0, Natural Silver, Windows 11 Pro, AZ-XUT",5.0,1.0,449.0,,
243,244.0,https://amazon.com/dp/B09X9P4TH6,B09X9P4TH6,https://m.media-amazon.com/images/I/41dxmvxO3jL._AC_UL320_.jpg,Sponsored,"HP Chromebook 11 G7 EE 11.6"" Laptop, Intel Celeron N4000, 4GB RAM, 16GB eMMC SSD (6QY22UT#ABA) (Renewed)",3.9,83.0,67.99,,
244,245.0,https://amazon.com/dp/B0D1NMCTH8,B0D1NMCTH8,https://m.media-amazon.com/images/I/6106uXmjnTL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop for Business and Student, with Microsoft Office 2021 Lifetime License,15.6"" HD Touchscreen Display,Intel 12th i3-1215U (6 Cores),Webcam, (Windows 11 Home, 32GB RAM | 1TB PCIe SSD)",,,559.0,,
245,246.0,https://amazon.com/dp/B0BY3PGDZR,B0BY3PGDZR,https://m.media-amazon.com/images/I/7156Mav8dJL._AC_UL320_.jpg,,"HP 2023 Newest 14 Laptop for Productivity and Entertainment,14"" FHD Display, 16GB RAM, 1TB SSD, AMD Ryzen 3 Processor Upto 3.5GHz, Type-C, HDMI, Fast Charge, 10 Hrs Long Battery Life, Windows 11",4.1,447.0,366.99,2.0,200.0
246,247.0,https://amazon.com/dp/B0BTQLKPYD,B0BTQLKPYD,https://m.media-amazon.com/images/I/81e73VekkyL._AC_UL320_.jpg,,"Razer Blade 15 Gaming Laptop: NVIDIA GeForce RTX 4070-13th Gen Intel 14-Core i7 CPU - 15.6” QHD 240Hz - 16GB DDR5 RAM, 1TB PCIe SSD - Windows 11 - CNC Aluminum - Chroma RGB - Thunderbolt 4",4.2,231.0,1799.99,2.0,50.0
247,248.0,https://amazon.com/dp/B0CRLFVRHK,B0CRLFVRHK,https://m.media-amazon.com/images/I/71ch6f+z8wL._AC_UL320_.jpg,,"ASUS ROG Strix G18 (2024) Gaming Laptop, 18” Nebula Display 16:10 QHD 240Hz/3ms, GeForce RTX™ 4070, Intel® Core™ i9-14900HX, 32GB DDR5, 1TB PCIe® SSD, Wi-Fi 6E, Windows 11 Pro, G814JIR-XS96",4.2,119.0,2249.0,1.0,50.0
248,249.0,https://amazon.com/dp/B0CHVY7WZH,B0CHVY7WZH,https://m.media-amazon.com/images/I/71t0MimHAKL._AC_UL320_.jpg,,"Laptop Computer, Business/Student Laptop 15.6 inch, Quad-Core Intel N5095 Processors, 16GB DDR4 and 512GB SSD, 38000mWh Battery, WiFi, Bluetooth, 2024 US Version",5.0,11.0,239.99,1.0,100.0
249,250.0,https://amazon.com/dp/B08HKQJ5D3,B08HKQJ5D3,https://m.media-amazon.com/images/I/71pC69I3lzL._AC_UL320_.jpg,,"2019 Apple MacBook Pro with 2.3GHz Intel Core i9 (16-inch, 16GB RAM, 1TB Storage) Space Gray (Renewed)",4.3,479.0,732.0,3.0,100.0
250,251.0,https://amazon.com/dp/B0BSLVF5F5,B0BSLVF5F5,https://m.media-amazon.com/images/I/718zEa-9sWL._AC_UL320_.jpg,,"Acer Aspire 3 A314-23P-R3QA Slim Laptop | 14.0"" Full HD IPS Display | AMD Ryzen 5 7520U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 512GB NVMe SSD | Wi-Fi 6 | Windows 11 Home,Silver",4.5,36469.0,429.0,1.0,200.0
251,252.0,https://amazon.com/dp/B0D1KFR4HS,B0D1KFR4HS,https://m.media-amazon.com/images/I/81XnSHx-PdL._AC_UL320_.jpg,,"jumper Laptop, Laptops Computer with Intel Celeron N4100 CPU, 4GB RAM 128GB EMMC, Expandable 1TB M.2 SSD, 16"" FHD IPS 1920x1200 Display.",5.0,5.0,409.99,1.0,100.0
252,253.0,https://amazon.com/dp/B0CK3ZK7WT,B0CK3ZK7WT,https://m.media-amazon.com/images/I/51H+M6DPuwL._AC_UL320_.jpg,,"Lenovo| Yoga 7i Intel Core i7-1355U 16"" WUXGA 2 in 1 Touch-Screen Laptop16GB Memory 512GB SSD Storm Grey 82YN0002US",4.8,13.0,899.99,1.0,100.0
253,254.0,https://amazon.com/dp/B0BV4G3XVN,B0BV4G3XVN,https://m.media-amazon.com/images/I/71+OtOOXYaL._AC_UL320_.jpg,,"Lenovo IdeaPad 3i 14 Laptop, Student and Business, 14"" FHD Screen, Intel i3-1115G4 Processor, 20GB RAM, 1TB SSD, HDMI, Media Card Reader, Webcam, Dolby Audio, Wi-Fi 6, Windows 11 Home, Platinum Grey",4.3,305.0,388.99,7.0,200.0
254,255.0,https://amazon.com/dp/B09THT8885,B09THT8885,https://m.media-amazon.com/images/I/51atfZyOuhL._AC_UL320_.jpg,,"Dell Latitude 7390 Ultrabook | Intel Core i7 8th Gen Quad Core CPU | 16 GB RAM - 1 TB SSD | 13.3"" Touchscreen FHD Display with Webcam | Wi-Fi | Bluetooth | Microsoft Office | Windows 11 (Renewed)",4.0,95.0,366.0,2.0,100.0
255,256.0,https://amazon.com/dp/B0CYYWWZYT,B0CYYWWZYT,https://m.media-amazon.com/images/I/81iUCG2I-uL._AC_UL320_.jpg,,"Acer Chromebook Spin 2024 Newest 2-in-1 Convertible Laptop, 8-Core MediaTek MT8183C Processor, 11.6"" HD IPS Touchscreen, 4GB RAM, 192GB (64GB eMMC+128GB Card), Long Battery, Chrome OS+MarxsolAccessory",4.4,137.0,239.0,1.0,200.0
256,257.0,https://amazon.com/dp/B0B7KHCTLZ,B0B7KHCTLZ,https://m.media-amazon.com/images/I/612c9ffx1WL._AC_UL320_.jpg,,"ASUS ROG Flow Z13 (2022) Gaming Laptop Tablet, 13.4” 120Hz IPS Type FHD 16:10 Display, Intel Core i5-12500H CPU, 16GB LPDDR5, 512GB PCIe SSD, Free Bundle Detachable RGB Keyboard, GZ301ZA-PS53, Black",4.2,258.0,783.98,1.0,100.0
257,258.0,https://amazon.com/dp/B0D1HLTF5L,B0D1HLTF5L,https://m.media-amazon.com/images/I/41wJ1zfNSBL._AC_UL320_.jpg,Sponsored,"HP 15 Laptop Computer for Business & Student 15.6"" FHD Display, with Microsoft Office 2021 Lifetime License, AMD Ryzen 5-7520U, Webcam, WiFi 6, Type-C (Win 11 Pro, 16GB RAM | 512GB PCIe SSD)",,,489.0,,
258,259.0,https://amazon.com/dp/B0CZDPPCPV,B0CZDPPCPV,https://m.media-amazon.com/images/I/71npaILaMYL._AC_UL320_.jpg,Sponsored,"Laptop Computer, 15.6"" FHD IPS 1920x1080 Screen, 16GB RAM, 512GB SSD, Intel Celeron Quad-Core Processors, WiFi, Bluetooth, Type-C, TF Card, Mini-HDMI, 2MP Webcam.",4.2,22.0,219.99,1.0,100.0
259,260.0,https://amazon.com/dp/B07TT9W26Z,B07TT9W26Z,https://m.media-amazon.com/images/I/61xm1J2DZzL._AC_UL320_.jpg,Sponsored,"Dell Inspiron 15 Laptop for Business and Students, 15.6 FHD Touchscreen Display, 12th Gen Intel Core i5-1235U, 32GB RAM, 2TB NVMe SSD, Webcam, SD Card Reader, Keypad, HDMI, SPS HDMI, Win 11 Pro",,,699.99,,
260,261.0,https://amazon.com/dp/B0CH9QTXXK,B0CH9QTXXK,https://m.media-amazon.com/images/I/71abubh7ITL._AC_UY218_.jpg,Sponsored,,4.6,104.0,28.99,,300.0
261,262.0,https://amazon.com/dp/B09LH4KF5H,B09LH4KF5H,https://m.media-amazon.com/images/I/71lI0RJAInL._AC_UY218_.jpg,Sponsored,,4.5,2203.0,28.99,,1000.0
262,263.0,https://amazon.com/dp/B014DT83K2,B014DT83K2,https://m.media-amazon.com/images/I/51Z0c6DIZJL._AC_UY218_.jpg,,,4.5,1081.0,17.99,1.0,100.0
263,264.0,https://amazon.com/dp/B07R84PW29,B07R84PW29,https://m.media-amazon.com/images/I/81xZ7lWQQvS._AC_UY218_.jpg,,,4.4,1451.0,10.99,6.0,200.0
264,265.0,https://amazon.com/dp/B0BT4DP7SC,B0BT4DP7SC,https://m.media-amazon.com/images/I/61whrA5i6YL._AC_UY218_.jpg,,,4.3,277.0,37.99,6.0,1000.0
265,266.0,https://amazon.com/dp/B00A7Z0WQ0,B00A7Z0WQ0,https://m.media-amazon.com/images/I/61KsC4C8LUL._AC_UY218_.jpg,,,4.3,4891.0,19.99,6.0,500.0
266,267.0,https://amazon.com/dp/B07RQVB3HQ,B07RQVB3HQ,https://m.media-amazon.com/images/I/71pHnBCAqmL._AC_UY218_.jpg,,,4.2,6249.0,11.99,6.0,1000.0
267,268.0,https://amazon.com/dp/B09G9SZTZZ,B09G9SZTZZ,https://m.media-amazon.com/images/I/51Lk8g+BRrL._AC_UY218_.jpg,,,4.3,105.0,158.54,6.0,
268,269.0,https://amazon.com/dp/B09TW35H1Z,B09TW35H1Z,https://m.media-amazon.com/images/I/61fsjmxYX4L._AC_UY218_.jpg,,,4.4,1267.0,44.99,6.0,1000.0
269,270.0,https://amazon.com/dp/B0CZ2487P6,B0CZ2487P6,https://m.media-amazon.com/images/I/61slumk3WsL._AC_UY218_.jpg,,,,,82.99,6.0,
270,271.0,https://amazon.com/dp/B08PW3LR3W,B08PW3LR3W,https://m.media-amazon.com/images/I/81HokyUb0cL._AC_UY218_.jpg,,,4.5,125.0,39.99,6.0,200.0
271,272.0,https://amazon.com/dp/B0BKT3H12V,B0BKT3H12V,https://m.media-amazon.com/images/I/61IpNepdc8L._AC_UY218_.jpg,,,4.0,192.0,19.99,6.0,50.0
272,273.0,https://amazon.com/dp/B08J8BLRZF,B08J8BLRZF,https://m.media-amazon.com/images/I/71a0MV9p5TL._AC_UY218_.jpg,,,4.3,693.0,37.99,6.0,400.0
273,274.0,https://amazon.com/dp/B07RQVB3HQ,B07RQVB3HQ,https://m.media-amazon.com/images/I/71pHnBCAqmL._AC_UY218_.jpg,Sponsored,,4.2,6249.0,11.99,,1000.0
274,275.0,https://amazon.com/dp/B0CF9TQLH5,B0CF9TQLH5,https://m.media-amazon.com/images/I/71vcRlPQ-cL._AC_UY218_.jpg,Sponsored,,4.5,299.0,29.99,,400.0
275,276.0,https://amazon.com/dp/B017M4IX8W,B017M4IX8W,https://m.media-amazon.com/images/I/719LFu+MawL._AC_UY218_.jpg,,,4.4,8994.0,10.0,6.0,400.0
276,277.0,https://amazon.com/dp/B0BKKYRQ31,B0BKKYRQ31,https://m.media-amazon.com/images/I/71lYUO6-acL._AC_UY218_.jpg,,,4.4,670.0,54.99,6.0,500.0
277,278.0,https://amazon.com/dp/B0CH9QTXXK,B0CH9QTXXK,https://m.media-amazon.com/images/I/71abubh7ITL._AC_UY218_.jpg,10% coupon applied at checkout,,4.6,104.0,28.99,,300.0
278,279.0,https://amazon.com/dp/B0BZNRNXWC,B0BZNRNXWC,https://m.media-amazon.com/images/I/718cwGA-JKL._AC_UY218_.jpg,,,4.1,33.0,187.99,6.0,
279,280.0,https://amazon.com/dp/B078QVQ8Q4,B078QVQ8Q4,https://m.media-amazon.com/images/I/61fixdNO+jL._AC_UY218_.jpg,,,4.1,129.0,199.0,6.0,50.0
280,281.0,https://amazon.com/dp/B07D34L57F,B07D34L57F,https://m.media-amazon.com/images/I/615wODNPYJL._AC_UY218_.jpg,,,4.4,28024.0,31.99,6.0,3000.0
281,282.0,https://amazon.com/dp/B0BJDPT8V3,B0BJDPT8V3,https://m.media-amazon.com/images/I/71HTL5QH6fL._AC_UY218_.jpg,$3.00 coupon applied at checkout,,4.5,381.0,16.99,,500.0
282,283.0,https://amazon.com/dp/B07ZWK2TQT,B07ZWK2TQT,https://m.media-amazon.com/images/I/810Hp0H32BL._AC_UY218_.jpg,,,4.6,7123.0,121.99,6.0,3000.0
283,284.0,https://amazon.com/dp/B0CTN3MKDS,B0CTN3MKDS,https://m.media-amazon.com/images/I/61ETJS3V9zL._AC_UY218_.jpg,,,4.1,5.0,119.99,6.0,
284,285.0,https://amazon.com/dp/B0CX91M7HM,B0CX91M7HM,https://m.media-amazon.com/images/I/61uzxzl6wjL._AC_UY218_.jpg,20% coupon applied at checkout,,4.7,39.0,29.99,,
